age,pdays,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code
62,999,2,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,5,1,6,2,2,0,1,2,1
28,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,2,3,0,0,0,1,2,6
50,999,1,0,1.4,93.444,-36.1,4.965,5228.1,3,1,0,0,0,0,1,1,1
32,999,2,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,2,6,0,2,0,0,0,6
29,999,5,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,7,2,1,2,2,0,1,4,6
38,999,3,0,1.4,93.444,-36.1,4.963,5228.1,9,0,6,0,0,0,1,1,1
38,999,4,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,1,0,2,0,0,1,4,3
30,999,3,0,1.4,93.91799999999999,-42.7,4.96,5228.1,4,2,6,2,0,1,1,1,3
36,999,2,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,4,1,0,0,0,0,1,1,8
41,999,1,2,-1.8,93.075,-47.1,1.483,5099.1,1,1,0,2,2,0,0,2,0
38,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,2,2,2,0,1,1,3,6
44,999,3,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,1,6
47,999,1,0,-1.7,94.055,-39.8,0.713,4991.6,1,1,2,0,0,0,1,3,4
51,999,6,0,1.4,93.444,-36.1,4.968,5228.1,0,0,6,2,0,0,1,2,1
43,999,2,0,1.1,93.994,-36.4,4.857,5191.0,2,1,3,2,2,1,1,1,6
58,999,1,0,1.4,93.91799999999999,-42.7,4.955,5228.1,4,1,6,0,0,1,1,3,3
42,999,2,0,1.4,94.465,-41.8,4.959,5228.1,1,1,2,2,0,1,1,0,4
46,999,1,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,2,6,0,0,0,1,1,6
39,999,5,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,0,1,1,3,6
45,3,1,1,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,2,6,0,0,0,2,0,6
55,999,1,0,1.4,93.444,-36.1,4.965,5228.1,9,0,6,2,0,0,1,3,1
34,6,2,1,-0.1,93.2,-42.0,4.12,5195.8,4,2,3,2,2,0,2,4,7
35,999,1,0,-0.1,93.79799999999999,-40.4,5.0,5195.8,4,1,6,2,0,1,1,1,8
51,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,2,0,6,2,0,0,1,4,7
32,999,3,0,1.4,93.444,-36.1,4.963,5228.1,0,2,6,0,0,0,1,1,1
41,999,2,0,1.4,94.465,-41.8,4.958,5228.1,0,1,2,2,0,1,1,2,4
54,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,9,1,5,0,2,0,1,2,3
40,999,3,0,1.1,93.994,-36.4,4.855,5191.0,1,1,3,0,0,1,1,0,6
54,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,4,1,6,0,0,0,0,3,7
37,999,2,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,2,3,2,2,1,1,4,6
40,999,4,0,1.4,94.465,-41.8,4.959,5228.1,3,1,0,2,0,1,1,0,4
43,999,2,0,1.1,93.994,-36.4,4.855,5191.0,1,1,1,0,0,1,1,2,6
28,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,7,2,3,2,0,0,1,4,3
33,999,2,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,5,0,2,0,1,2,1
28,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,1,6,2,0,0,1,2,0
31,999,2,0,1.4,93.444,-36.1,4.963,5228.1,4,1,6,0,2,0,1,2,1
45,999,1,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1,2,0,1,1,2,6
40,999,3,0,1.4,93.91799999999999,-42.7,4.962,5228.1,2,1,6,0,0,0,1,1,3
32,999,1,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,3,0,0,0,0,2,6
39,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1,1,2,2,0,0,1,3,6
35,15,2,1,-1.7,94.215,-40.3,0.802,4991.6,0,1,3,2,0,0,2,4,3
29,999,1,0,1.1,93.994,-36.4,4.86,5191.0,10,2,6,0,0,1,1,2,6
31,999,3,0,1.4,94.465,-41.8,4.959,5228.1,0,0,3,0,0,1,1,0,4
43,999,1,0,1.1,93.994,-36.4,4.857,5191.0,6,0,6,0,0,1,1,3,6
39,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,6,0,0,0,1,3,7
56,999,2,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,9,1,5,2,2,0,1,1,6
61,999,1,0,-3.4,92.37899999999999,-29.8,0.741,5017.5,4,1,6,2,0,0,1,0,9
47,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,6,2,2,0,1,0,0
47,999,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,2,2,0,0,1,1,3
41,999,1,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,1,1,2,0,0,0,0,2,1
35,14,1,1,-1.7,94.055,-39.8,0.72,4991.6,0,2,6,2,0,0,2,1,4
32,999,9,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,4,1,6,2,2,0,0,4,6
44,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,2,3,0,0,0,1,1,3
45,999,2,0,1.4,93.91799999999999,-42.7,4.96,5228.1,9,1,7,2,0,0,1,1,3
41,999,1,0,1.4,93.444,-36.1,4.97,5228.1,9,1,6,2,0,0,1,1,1
38,999,1,0,1.4,93.91799999999999,-42.7,4.968,5228.1,7,1,3,2,0,1,1,2,3
44,999,2,0,1.1,93.994,-36.4,4.855,5191.0,1,2,2,0,0,1,1,2,6
57,999,2,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,6,2,0,0,1,1,3
41,999,2,0,1.4,93.444,-36.1,4.966,5228.1,9,0,6,2,2,0,1,0,1
41,999,4,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,3,0,0,0,1,2,3
40,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,5,2,2,0,1,1,0
34,999,1,0,-3.4,92.431,-26.9,0.7240000000000001,5017.5,11,2,6,0,0,1,1,4,8
51,6,1,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,0,3,2,0,0,2,3,1
39,999,2,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,7,2,6,2,0,0,1,2,7
34,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,7,2,3,2,0,0,1,2,6
28,999,1,0,1.4,93.91799999999999,-42.7,4.959,5228.1,1,0,0,0,0,1,1,0,3
29,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,0,2,0,1,1,0
59,999,2,1,-1.8,93.749,-34.6,0.644,5008.7,5,0,3,2,0,0,0,2,0
34,999,1,2,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,6,2,0,0,0,0,6
31,999,2,0,1.4,93.444,-36.1,4.963,5228.1,9,2,5,2,0,0,1,1,1
33,999,17,0,1.4,93.91799999999999,-42.7,4.96,5228.1,9,1,5,2,0,1,1,1,3
42,999,2,0,-1.8,93.075,-47.1,1.423,5099.1,6,1,6,0,0,0,1,3,0
24,999,2,0,1.1,93.994,-36.4,4.859,5191.0,0,1,3,2,0,1,1,0,6
60,999,1,0,-3.4,92.431,-26.9,0.72,5017.5,5,1,0,2,0,0,1,0,8
34,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0
29,999,1,0,1.1,93.994,-36.4,4.856,5191.0,0,2,6,2,0,1,1,4,6
55,999,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,3,6
34,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,9,1,5,0,0,0,1,0,0
36,999,2,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,0,0,0,0,1,2,6
49,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,1,0,2,0,0,1,0,6
38,999,1,1,-1.8,93.075,-47.1,1.435,5099.1,7,1,2,2,0,0,0,2,0
41,999,1,0,1.4,94.465,-41.8,4.947,5228.1,1,1,5,0,2,1,1,0,4
37,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,4,0,6,0,0,0,1,2,6
41,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,7,0,0,1,1,1,6
43,999,3,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,9,2,5,1,1,0,1,2,7
53,999,4,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,2,0,1,1,3,1
32,999,2,0,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,0,1,6,2,0,0,1,4,1
25,999,2,0,1.4,94.465,-41.8,4.864,5228.1,7,2,3,0,2,1,1,4,4
25,999,1,0,1.4,94.465,-41.8,4.864,5228.1,1,1,3,0,2,1,1,4,4
40,999,2,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,6,1,3,0,0,1,1,1,6
56,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,7,1,3,0,2,0,1,2,3
29,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,9,1,7,2,0,0,1,0,3
29,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,9,2,2,2,0,0,1,4,7
48,999,1,1,-1.8,93.075,-47.1,1.423,5099.1,1,2,2,2,0,0,0,3,0
34,999,3,0,1.1,93.994,-36.4,4.856,5191.0,1,2,0,2,2,1,1,3,6
41,999,3,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,5,0,0,0,1,1,0
41,999,2,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,2,0,1,1,1,4
46,999,2,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,3,1,0,0,0,1,1,4,6
47,999,1,0,1.1,93.994,-36.4,4.86,5191.0,0,1,2,2,0,1,1,2,6
44,999,3,0,1.4,94.465,-41.8,4.961,5228.1,7,0,3,0,0,1,1,3,4
40,999,1,0,1.4,93.444,-36.1,4.966,5228.1,0,1,6,2,2,0,1,3,1
31,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,9,2,2,2,0,0,1,1,3
32,999,2,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2,6,2,0,0,0,3,7
55,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,2,1,5,2,0,0,1,0,3
46,999,4,0,1.4,93.91799999999999,-42.7,4.962,5228.1,9,0,6,2,0,1,1,0,3
43,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,2,2,0,0,1,3,3
32,999,2,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,5,0,2,0,1,0,1
25,999,18,0,1.4,94.465,-41.8,4.961,5228.1,0,1,3,0,0,1,1,2,4
36,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,2,2,0,0,1,2,3
33,999,5,0,1.4,94.465,-41.8,4.962,5228.1,0,1,6,2,0,1,1,4,4
52,999,11,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,0,1,1,1,6
37,999,2,0,1.4,94.465,-41.8,4.959,5228.1,1,0,2,0,0,1,1,4,4
68,999,2,0,-3.4,92.431,-26.9,0.728,5017.5,5,0,5,2,0,0,1,3,8
54,999,2,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,6,2,0,0,0,3,7
43,999,1,0,1.1,93.994,-36.4,4.86,5191.0,2,1,0,2,0,1,1,2,6
53,999,2,0,1.4,94.465,-41.8,4.959,5228.1,9,1,7,0,0,1,1,0,4
32,999,1,0,-2.9,92.963,-40.8,1.262,5076.2,0,2,3,2,0,0,1,3,4
48,999,1,0,1.4,93.444,-36.1,4.963,5228.1,7,1,3,0,0,0,1,2,1
26,999,1,0,1.1,93.994,-36.4,4.859,5191.0,10,2,2,0,0,1,1,4,6
44,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,1,1,0,2,0,0,1,2,0
29,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,7,2,6,0,0,0,1,0,3
24,999,4,0,1.4,93.91799999999999,-42.7,4.963,5228.1,9,1,3,0,0,0,1,4,3
53,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,3,1,6,0,0,0,1,1,7
35,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,1,5,2,0,0,1,1,6
48,999,2,0,1.4,94.465,-41.8,4.967,5228.1,4,1,2,2,0,1,1,0,4
25,999,1,0,-1.1,94.601,-49.5,1.037,4963.6,8,2,3,2,0,1,1,3,8
37,999,4,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,6,0,0,0,1,4,1
86,7,1,4,-1.1,94.199,-37.5,0.877,4963.6,5,1,7,2,2,0,2,3,9
38,999,1,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,9,1,6,1,1,0,0,2,6
27,999,2,0,1.1,93.994,-36.4,4.857,5191.0,7,2,2,0,0,1,1,1,6
33,999,1,1,-1.1,94.76700000000001,-50.8,1.035,4963.6,0,1,6,2,0,0,0,3,7
54,999,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,1,1,1,1,4,6
30,999,4,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,3,2,0,1,0,4,6
31,999,3,0,-1.7,94.055,-39.8,0.742,4991.6,10,2,3,2,0,0,1,2,4
41,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,4,0,1,0,0,0,1,2,7
41,999,1,0,1.1,93.994,-36.4,4.857,5191.0,9,2,6,0,0,1,1,4,6
31,999,3,0,1.4,93.444,-36.1,4.963,5228.1,0,2,6,0,0,0,1,2,1
28,999,5,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1,3,0,0,1,1,1,6
45,999,1,0,1.1,93.994,-36.4,4.855,5191.0,1,1,0,0,2,1,1,2,6
36,999,2,0,1.4,94.465,-41.8,4.959,5228.1,1,1,5,2,0,1,1,0,4
29,999,7,0,1.4,93.444,-36.1,4.965,5228.1,0,2,6,0,0,0,1,1,1
38,999,3,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,9,1,6,2,0,0,0,2,6
35,999,2,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,2,0,2,2,0,1,1,6
27,6,1,2,-1.8,93.369,-34.8,0.634,5008.7,0,2,6,2,0,0,2,4,5
55,999,3,0,1.4,94.465,-41.8,4.961,5228.1,5,0,5,0,0,1,1,2,4
27,999,4,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,2,3,2,2,0,1,4,6
34,999,2,0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,0,2,1,1,3,6
30,999,2,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,1,2,2,0,0,1,0,6
44,999,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,2,2,1,1,3,6
58,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,5,1,5,0,0,1,1,0,7
33,999,1,1,-1.7,94.215,-40.3,0.8270000000000001,4991.6,0,2,6,2,0,0,0,1,3
28,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,6,0,0,0,1,1,3
49,999,4,0,1.4,93.444,-36.1,4.965,5228.1,1,1,2,0,2,0,1,4,1
47,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,9,1,6,0,0,0,1,0,7
47,999,3,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2,3,2,0,0,1,1,6
33,999,4,0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,0,2,1,1,0,4
74,999,2,1,-2.9,92.20100000000001,-31.4,0.879,5076.2,5,1,6,2,0,0,0,4,1
58,999,1,0,1.4,94.465,-41.8,4.864,5228.1,7,1,0,2,0,1,1,4,4
28,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,9,1,6,0,0,0,1,1,6
31,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,9,2,5,0,0,1,1,4,3
41,999,1,0,1.4,93.444,-36.1,4.962,5228.1,4,1,6,2,0,0,1,2,1
35,999,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,6,2,0,0,1,2,1
48,999,3,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,6,1,3,0,0,0,1,0,1
42,999,2,0,1.1,93.994,-36.4,4.856,5191.0,1,1,0,0,0,1,1,4,6
24,999,5,0,1.4,93.91799999999999,-42.7,4.963,5228.1,7,2,3,0,0,0,1,4,3
39,999,2,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,2,1,2,2,0,0,1,4,6
25,999,3,0,1.4,94.465,-41.8,4.959,5228.1,0,1,3,2,0,1,1,0,4
37,999,1,0,1.4,94.465,-41.8,4.959,5228.1,9,1,1,2,0,1,1,0,4
47,999,1,0,1.4,94.465,-41.8,4.865,5228.1,4,0,6,0,2,1,1,1,4
40,999,2,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,2,0,1,1,1,6
45,999,1,0,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0,1,6,2,0,0,1,4,3
31,999,2,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1,2,2,0,0,1,3,3
23,999,4,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2,3,2,0,0,0,0,6
52,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,2,2,0,0,1,1,6
37,999,2,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,0,6
30,999,5,0,1.4,93.444,-36.1,4.963,5228.1,9,2,5,2,2,0,1,3,1
31,999,2,0,1.1,93.994,-36.4,4.857,5191.0,7,2,1,2,0,1,1,0,6
29,999,4,0,1.4,94.465,-41.8,4.947,5228.1,7,1,3,2,2,1,1,0,4
32,999,3,0,1.4,93.444,-36.1,4.963,5228.1,9,1,3,2,0,0,1,3,1
44,999,1,0,1.4,94.465,-41.8,4.864,5228.1,0,1,6,2,0,1,1,4,4
71,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,5,0,0,2,0,1,1,2,0
44,999,1,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,5,2,2,0,1,4,1
71,999,1,0,-3.4,92.37899999999999,-29.8,0.809,5017.5,5,1,0,2,0,1,1,2,9
52,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,2,1,7,2,0,0,1,4,7
51,999,1,0,1.4,93.91799999999999,-42.7,4.961,5228.1,7,1,3,0,0,0,1,3,3
39,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,7,0,3,0,0,0,1,2,3
49,999,2,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2,3,0,0,1,1,2,3
43,999,3,0,1.4,93.91799999999999,-42.7,4.968,5228.1,9,0,5,2,0,0,1,2,3
34,999,2,0,1.4,93.91799999999999,-42.7,4.961,5228.1,7,0,3,0,2,0,1,3,3
33,999,3,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,9,2,2,0,0,0,1,3,7
59,999,1,0,-3.4,92.37899999999999,-29.8,0.77,5017.5,5,1,0,2,0,0,1,3,9
38,999,3,0,-0.1,93.2,-42.0,4.12,5195.8,4,1,5,2,0,0,1,4,7
46,999,3,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,3,0,0,0,1,4,3
39,999,1,0,1.4,93.91799999999999,-42.7,4.968,5228.1,9,1,3,0,0,0,1,2,3
59,999,2,0,1.4,93.444,-36.1,4.965,5228.1,5,1,7,0,0,0,1,1,1
40,999,6,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,1,1,1,1,0,4
49,999,5,0,1.4,93.91799999999999,-42.7,4.963,5228.1,4,0,6,0,0,0,1,2,3
48,999,4,0,1.1,93.994,-36.4,4.856,5191.0,1,1,5,0,2,1,1,4,6
38,999,1,0,1.4,94.465,-41.8,4.864,5228.1,0,2,6,2,0,1,1,3,4
27,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,6,2,0,0,1,0,3
33,999,3,0,1.4,94.465,-41.8,4.864,5228.1,1,2,2,2,0,1,1,3,4
59,999,1,0,1.4,93.444,-36.1,4.968,5228.1,5,1,5,0,0,0,1,2,1
37,999,1,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,6,1,6,0,0,0,0,0,6
28,999,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,3,0,0,1,1,3,6
56,999,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,2,1,1,1,6
34,999,4,0,1.4,93.444,-36.1,4.963,5228.1,0,1,6,2,0,0,1,1,1
42,999,11,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,4,1,6,2,0,1,1,4,1
31,999,1,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,0,6,2,0,0,1,1,6
37,999,2,0,1.4,93.444,-36.1,4.966,5228.1,9,1,3,2,0,0,1,3,1
52,999,3,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1,3,2,0,0,1,0,3
33,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,2,0,0,0,1,4,6
35,999,1,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,1,1,1,2,6
38,999,2,0,1.4,93.91799999999999,-42.7,4.961,5228.1,3,1,0,0,0,0,1,3,3
35,999,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,2,0,1,1,1,6
33,999,2,1,-1.8,93.075,-47.1,1.479,5099.1,2,1,3,2,0,0,0,0,0
32,999,2,0,1.4,93.444,-36.1,4.965,5228.1,0,2,6,2,0,0,1,1,1
32,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,1,2,3,2,2,0,1,4,7
38,999,2,0,1.1,93.994,-36.4,4.856,5191.0,1,2,7,0,2,1,1,4,6
30,999,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2,6,0,0,0,0,2,7
37,999,7,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,6,2,0,0,0,4,6
37,999,1,0,1.4,94.465,-41.8,4.967,5228.1,1,2,5,2,0,1,1,0,4
30,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,9,0,2,2,2,0,1,4,7
43,999,2,0,1.4,94.465,-41.8,4.967,5228.1,0,1,3,2,0,1,1,0,4
29,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,2,7,0,0,1,1,3,6
38,999,1,0,1.4,94.465,-41.8,4.958,5228.1,9,1,5,2,2,1,1,2,4
50,999,4,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,2,2,0,1,1,2,6
47,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,3,1,0,0,0,0,1,1,3
32,999,1,0,1.4,93.444,-36.1,4.967,5228.1,9,2,5,0,0,0,1,4,1
36,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1,1,2,0,2,0,1,3,6
29,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,1,6,2,0,0,1,1,6
30,16,2,1,-1.1,94.601,-49.5,0.9420000000000001,4963.6,9,3,6,0,0,0,2,0,8
39,999,2,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,2,0,2,0,0,1,2,6
37,999,1,0,1.1,93.994,-36.4,4.855,5191.0,0,1,3,2,0,1,1,0,6
59,999,1,0,1.4,93.91799999999999,-42.7,4.961,5228.1,5,0,6,2,0,0,1,3,3
32,999,1,0,1.4,94.465,-41.8,4.864,5228.1,0,2,3,0,0,1,1,4,4
57,12,5,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,2,3,2,0,1,2,1,6
33,999,3,0,-0.1,93.2,-42.0,4.021,5195.8,0,1,6,2,0,0,1,0,7
34,999,2,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,2,0,1,1,0,4
33,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,3,0,0,0,1,0,0
36,999,1,0,-3.0,92.713,-33.0,0.7170000000000001,5023.5,9,2,5,0,0,0,1,1,2
28,999,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,7,1,3,2,0,1,1,4,3
30,999,5,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,3,2,0,0,1,3,6
27,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2,3,0,0,0,1,3,3
28,999,7,0,1.1,93.994,-36.4,4.864,5191.0,1,1,1,2,0,1,1,0,6
32,999,1,0,-3.4,92.431,-26.9,0.742,5017.5,0,1,5,2,0,0,1,3,8
69,999,1,0,-3.4,92.431,-26.9,0.741,5017.5,9,1,5,2,0,0,1,2,8
46,999,3,0,1.4,93.444,-36.1,4.966,5228.1,0,1,3,2,0,0,1,3,1
27,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,2,2,2,0,1,1,4,6
56,999,2,0,1.1,93.994,-36.4,4.855,5191.0,0,2,3,0,0,1,1,0,6
30,999,4,0,1.1,93.994,-36.4,4.859,5191.0,0,2,6,0,2,1,1,0,6
40,999,10,0,-0.1,93.2,-42.0,4.021,5195.8,0,2,6,2,2,0,1,0,7
40,999,1,0,1.4,93.444,-36.1,4.965,5228.1,4,1,3,0,2,0,1,4,1
48,999,5,0,1.4,93.444,-36.1,4.963,5228.1,0,2,3,2,0,0,1,1,1
35,999,1,0,1.1,93.994,-36.4,4.856,5191.0,2,2,5,0,0,1,1,4,6
34,999,3,0,1.4,93.444,-36.1,4.965,5228.1,0,2,6,2,0,0,1,1,1
48,999,8,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,5,0,0,0,1,2,1
48,999,3,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,9,0,5,0,2,1,1,1,6
36,999,11,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,3,2,0,0,1,0,1
56,999,7,0,1.4,93.444,-36.1,4.963,5228.1,6,1,2,2,0,0,1,2,1
47,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,4,1,3,0,0,0,1,1,6
43,999,7,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,9,1,0,2,0,1,0,3,6
38,999,1,0,1.4,94.465,-41.8,4.961,5228.1,0,2,6,0,0,1,1,3,4
59,999,1,0,1.1,93.994,-36.4,4.857,5191.0,11,1,7,0,0,1,1,3,6
35,999,2,0,-0.1,93.2,-42.0,4.12,5195.8,0,2,6,2,0,0,1,4,7
58,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,5,1,7,2,0,1,1,1,3
30,999,1,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,1,1,2,0,0,1,2,3
37,3,1,4,-1.1,94.199,-37.5,0.879,4963.6,0,2,6,0,0,0,2,2,9
34,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,9,1,2,2,0,0,1,1,6
57,999,4,0,1.4,93.91799999999999,-42.7,4.962,5228.1,6,1,6,0,0,0,1,1,3
47,999,1,0,1.1,93.994,-36.4,4.855,5191.0,0,1,6,0,0,1,1,2,6
34,999,2,0,1.4,93.444,-36.1,4.965,5228.1,0,2,6,2,2,0,1,1,1
49,999,3,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,6,1,3,0,0,0,1,0,6
33,999,11,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,1,2,2,0,0,1,4,3
37,999,4,0,1.1,93.994,-36.4,4.857,5191.0,1,0,2,0,0,1,1,1,6
42,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,6,2,0,0,1,2,6
