age,campaign,previous,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code
38,5,0,240,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,1,2,2,0,0,1,1,6
43,2,0,1297,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,2,0,0,0,1,2,6
29,1,0,260,1.1,93.994,-36.4,4.859,5191.0,1,1,5,2,2,1,1,4,6
30,1,0,39,1.4,93.444,-36.1,4.97,5228.1,0,2,6,2,0,0,1,1,1
48,1,0,43,-0.1,93.2,-42.0,4.12,5195.8,1,2,2,2,0,0,1,4,7
29,2,0,105,1.4,93.91799999999999,-42.7,4.96,5228.1,7,2,5,2,0,0,1,1,3
29,1,0,57,-0.1,93.2,-42.0,4.0760000000000005,5195.8,9,2,6,0,2,0,1,2,7
36,2,0,152,1.4,94.465,-41.8,4.865,5228.1,3,1,0,0,0,1,1,1,4
30,1,0,18,1.4,94.465,-41.8,4.962,5228.1,0,1,6,0,2,1,1,4,4
44,1,0,201,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,6,2,0,0,1,3,6
46,3,0,1288,1.4,94.465,-41.8,4.967,5228.1,9,0,6,0,0,1,1,0,4
35,1,1,412,-1.8,93.075,-47.1,1.365,5099.1,7,1,3,2,0,0,2,2,0
49,2,0,418,1.1,93.994,-36.4,4.856,5191.0,9,1,3,2,0,1,1,4,6
39,4,1,593,-1.8,93.369,-34.8,0.643,5008.7,0,0,5,0,0,0,0,2,5
46,3,0,268,1.4,93.444,-36.1,4.965,5228.1,1,1,2,0,2,0,1,1,1
48,1,0,601,1.1,93.994,-36.4,4.857,5191.0,9,1,3,0,0,1,1,0,6
44,1,0,93,1.4,93.444,-36.1,4.97,5228.1,7,1,5,0,2,0,1,1,1
33,2,0,119,1.4,93.444,-36.1,4.97,5228.1,0,0,6,0,2,0,1,1,1
51,1,0,205,1.4,93.444,-36.1,4.966,5228.1,1,1,0,2,0,0,1,0,1
31,2,0,95,-0.1,93.2,-42.0,4.021,5195.8,9,1,5,2,0,0,1,0,7
55,3,0,118,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,6,0,0,0,1,1,3
28,2,0,395,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2,6,0,0,0,1,2,3
59,2,0,124,-1.8,93.369,-34.8,0.652,5008.7,1,1,0,2,0,0,1,1,5
38,5,0,155,-1.8,92.89299999999999,-46.2,1.334,5099.1,6,1,2,2,0,0,1,4,6
57,4,0,1348,-1.8,93.075,-47.1,1.405,5099.1,5,1,0,2,2,1,1,3,0
49,2,0,123,1.1,93.994,-36.4,4.855,5191.0,0,1,6,2,2,1,1,2,6
25,1,0,165,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,2,2,2,0,0,1,1,6
44,8,0,25,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2,5,2,0,1,1,2,7
31,2,1,273,-1.8,93.075,-47.1,1.405,5099.1,2,1,6,2,0,0,0,0,0
39,1,0,139,1.4,93.91799999999999,-42.7,4.96,5228.1,9,1,2,1,1,0,1,1,3
54,2,0,204,1.4,94.465,-41.8,4.959,5228.1,9,1,3,0,0,1,1,0,4
46,1,0,423,1.1,93.994,-36.4,4.856,5191.0,0,0,6,0,0,1,1,3,6
50,5,0,567,-2.9,92.469,-33.6,1.072,5076.2,0,1,6,2,0,0,1,2,3
48,1,1,136,-2.9,92.963,-40.8,1.215,5076.2,0,1,6,2,0,0,0,1,4
30,1,0,191,1.1,93.994,-36.4,4.856,5191.0,9,1,6,0,0,1,1,3,6
30,2,0,345,-0.1,93.2,-42.0,4.021,5195.8,6,2,6,0,0,1,1,0,7
45,1,0,111,1.1,93.994,-36.4,4.855,5191.0,1,1,0,0,2,1,1,2,6
35,2,0,61,1.4,93.444,-36.1,4.963,5228.1,9,1,3,1,1,0,1,0,1
55,2,0,232,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,3,2,0,0,1,3,6
33,2,0,398,1.4,93.444,-36.1,4.966,5228.1,9,1,3,0,0,0,1,3,1
59,1,1,61,-1.8,92.89299999999999,-46.2,1.266,5099.1,6,1,6,2,0,0,0,3,6
35,6,1,16,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,1,5,2,0,0,0,2,6
34,3,0,115,1.1,93.994,-36.4,4.859,5191.0,10,2,6,0,0,1,1,4,6
30,1,0,292,-1.8,93.369,-34.8,0.635,5008.7,8,2,7,2,0,0,1,2,5
46,3,0,492,1.4,94.465,-41.8,4.959,5228.1,0,1,3,0,2,1,1,0,4
28,1,0,229,1.4,93.91799999999999,-42.7,4.963,5228.1,7,2,1,2,0,0,1,2,3
30,1,0,285,-1.8,93.075,-47.1,1.479,5099.1,9,2,3,0,0,0,1,0,0
34,14,0,9,1.4,94.465,-41.8,4.959,5228.1,7,1,3,0,0,1,1,0,4
26,2,0,161,1.1,93.994,-36.4,4.855,5191.0,0,2,3,2,0,1,1,0,6
41,1,0,95,-2.9,92.963,-40.8,1.26,5076.2,0,2,6,2,0,0,1,1,4
31,1,0,51,1.4,93.444,-36.1,4.963,5228.1,9,1,5,0,0,0,1,3,1
39,1,0,155,1.4,93.444,-36.1,4.966,5228.1,4,1,6,0,0,0,1,0,1
32,2,0,1710,-1.8,92.89299999999999,-46.2,1.291,5099.1,4,2,6,2,0,0,1,3,6
38,2,0,324,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2,3,2,0,0,1,3,6
78,1,0,139,-1.8,93.369,-34.8,0.636,5008.7,5,1,0,2,0,1,1,0,5
48,4,2,347,-3.0,92.713,-33.0,0.7170000000000001,5023.5,0,1,6,2,0,0,2,1,2
33,1,0,378,1.1,93.994,-36.4,4.864,5191.0,9,3,5,2,0,1,1,0,6
31,3,0,93,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,6,0,0,0,1,4,1
32,2,2,707,-3.4,92.649,-30.1,0.7140000000000001,5017.5,6,1,6,0,0,0,2,2,7
35,1,0,181,1.4,93.91799999999999,-42.7,4.96,5228.1,1,1,0,2,0,0,1,1,3
37,5,0,675,1.4,94.465,-41.8,4.961,5228.1,9,2,3,0,0,1,1,2,4
43,4,0,37,-0.1,93.2,-42.0,4.0760000000000005,5195.8,9,1,3,2,0,1,1,2,7
31,2,0,595,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,3,2,0,0,1,0,3
35,3,0,510,-2.9,92.963,-40.8,1.26,5076.2,0,1,6,0,0,0,1,2,4
53,1,0,60,1.4,94.465,-41.8,4.959,5228.1,6,0,2,0,0,1,1,0,4
34,1,0,7,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1,1,2,0,0,1,1,3,4
77,7,0,165,-1.8,93.749,-34.6,0.644,5008.7,5,1,3,2,0,0,1,2,0
34,2,0,593,1.1,93.994,-36.4,4.857,5191.0,9,1,2,0,0,1,1,4,6
30,4,0,126,1.4,93.91799999999999,-42.7,4.96,5228.1,9,2,6,2,2,0,1,1,3
32,2,0,122,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,5,2,0,0,1,0,3
27,2,0,656,1.1,93.994,-36.4,4.859,5191.0,0,2,3,0,0,1,1,0,6
27,2,0,530,1.1,93.994,-36.4,4.855,5191.0,2,1,6,0,0,1,1,0,6
26,3,0,136,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2,3,0,0,0,1,2,6
31,1,0,633,-1.8,92.89299999999999,-46.2,1.266,5099.1,2,2,6,2,0,0,1,2,6
48,2,0,133,1.4,93.444,-36.1,4.9639999999999995,5228.1,7,1,3,0,0,0,1,4,1
39,1,0,405,1.1,93.994,-36.4,4.857,5191.0,10,2,2,2,0,1,1,3,6
48,1,0,164,1.4,93.444,-36.1,4.963,5228.1,7,1,1,0,0,0,1,0,1
35,1,0,170,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,3,2,0,0,1,2,6
45,12,0,8,1.4,94.465,-41.8,4.959,5228.1,0,0,6,1,1,1,1,0,4
56,2,1,121,-1.8,93.075,-47.1,1.4980000000000002,5099.1,2,0,6,1,1,0,0,4,0
31,3,0,133,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,2,1,0,0,0,1,1,6
43,1,0,744,1.1,93.994,-36.4,4.857,5191.0,6,1,2,0,0,1,1,3,6
76,1,1,284,-2.9,92.20100000000001,-31.4,0.873,5076.2,5,1,1,0,2,0,0,2,1
43,1,0,120,1.4,93.444,-36.1,4.9639999999999995,5228.1,10,1,5,0,2,0,1,4,1
41,2,0,161,1.4,93.444,-36.1,4.966,5228.1,9,1,5,2,0,0,1,3,1
46,9,0,515,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,3,1
32,1,0,200,1.4,93.444,-36.1,4.97,5228.1,0,2,6,0,0,0,1,1,1
29,2,0,232,-0.1,93.2,-42.0,4.021,5195.8,8,2,5,0,0,1,1,0,7
40,1,0,381,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2,2,2,0,0,1,1,3
27,15,0,36,1.4,93.91799999999999,-42.7,4.963,5228.1,9,1,5,0,0,1,1,4,3
29,1,1,161,-1.8,92.89299999999999,-46.2,1.266,5099.1,7,1,3,2,0,0,0,2,6
56,2,0,308,-2.9,92.469,-33.6,1.0590000000000002,5076.2,5,1,3,2,2,0,1,0,3
42,1,0,156,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2,6,0,0,0,1,4,1
22,2,0,87,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,8,2,3,0,0,0,1,0,6
30,2,0,66,1.1,93.994,-36.4,4.855,5191.0,7,2,3,0,0,1,1,2,6
39,1,0,310,1.4,94.465,-41.8,4.962,5228.1,1,0,2,2,0,1,1,4,4
50,15,0,199,-1.8,92.89299999999999,-46.2,1.266,5099.1,7,0,3,2,0,0,1,2,6
40,3,0,183,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2,6,0,0,0,1,4,1
27,3,0,179,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,2,0,2,0,1,1,4,6
34,2,0,88,-2.9,92.963,-40.8,1.26,5076.2,1,1,0,2,0,0,1,1,4
36,5,0,205,1.4,93.444,-36.1,4.965,5228.1,9,1,5,0,0,0,1,3,1
33,1,0,162,1.4,93.444,-36.1,4.963,5228.1,9,2,6,0,0,0,1,0,1
42,2,0,92,1.4,94.465,-41.8,4.961,5228.1,4,1,6,0,0,1,1,2,4
30,11,0,83,1.4,94.465,-41.8,4.864,5228.1,1,2,2,0,0,1,1,4,4
32,1,0,260,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1,5,2,0,0,1,2,6
33,2,1,496,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,0,0,2,0,0,4,6
27,1,1,530,-1.1,94.199,-37.5,0.879,4963.6,9,2,6,2,0,0,2,2,9
35,2,0,169,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,1,0,0,0,0,1,3,7
47,5,0,157,1.4,93.91799999999999,-42.7,4.962,5228.1,5,2,1,0,0,0,1,1,3
48,1,0,265,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,3,2,0,0,1,2,6
38,2,1,118,-1.8,93.075,-47.1,1.41,5099.1,0,1,3,2,0,0,0,2,0
38,2,0,118,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,1,6,2,0,0,1,3,6
48,3,0,1202,-1.8,93.075,-47.1,1.405,5099.1,7,2,3,2,0,0,1,1,0
33,3,0,159,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,0,6
35,3,0,295,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2,6,0,0,0,1,2,7
54,1,0,196,1.4,93.91799999999999,-42.7,4.962,5228.1,3,1,0,0,0,0,1,4,3
37,2,0,288,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,3,2,6,0,0,0,1,0,6
40,1,0,172,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,2,3,0,2,0,1,4,6
57,1,0,203,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,1,0,0,2,0,1,4,1
40,2,0,373,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,1,6
38,1,0,218,-1.8,93.075,-47.1,1.41,5099.1,1,1,2,2,0,0,1,2,0
34,1,0,81,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1,6,0,0,1,1,1,6
45,9,0,34,1.1,93.994,-36.4,4.8580000000000005,5191.0,2,1,2,0,0,1,1,1,6
43,13,0,24,1.4,93.444,-36.1,4.962,5228.1,0,1,6,2,0,0,1,2,1
28,2,0,101,1.1,93.994,-36.4,4.857,5191.0,1,2,0,2,0,1,1,1,6
31,2,0,32,-1.8,92.89299999999999,-46.2,1.244,5099.1,7,1,3,2,0,0,1,1,6
32,2,0,200,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,0,2,0,0,1,1,6
54,4,0,204,1.4,93.444,-36.1,4.9639999999999995,5228.1,6,1,3,2,0,0,1,2,1
41,1,0,175,1.4,94.465,-41.8,4.864,5228.1,10,0,3,0,0,1,1,3,4
28,2,0,187,-2.9,92.963,-40.8,1.266,5076.2,6,2,6,2,2,0,1,1,4
33,1,0,70,1.1,93.994,-36.4,4.855,5191.0,4,1,6,0,2,1,1,0,6
27,3,0,163,-1.8,93.075,-47.1,1.445,5099.1,9,1,5,2,2,0,1,4,0
52,2,0,159,1.4,94.465,-41.8,4.958,5228.1,1,1,0,2,0,1,1,2,4
37,1,1,42,-1.8,92.89299999999999,-46.2,1.344,5099.1,4,2,6,2,0,0,0,3,6
35,18,0,9,1.4,93.444,-36.1,4.962,5228.1,4,1,6,0,0,0,1,2,1
53,2,0,372,-1.8,93.075,-47.1,1.405,5099.1,3,1,1,1,1,0,1,1,0
36,3,0,91,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,6,0,0,0,1,1,6
33,2,0,82,1.4,93.91799999999999,-42.7,4.963,5228.1,7,1,3,2,0,0,1,0,3
26,1,1,305,-1.1,94.199,-37.5,0.879,4963.6,9,2,2,2,0,0,0,2,9
40,4,0,159,1.4,93.444,-36.1,4.965,5228.1,4,1,6,2,0,0,1,1,1
20,2,0,217,1.1,93.994,-36.4,4.855,5191.0,2,2,3,0,0,1,1,0,6
37,1,0,1035,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2,3,2,0,0,1,2,7
35,5,0,12,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,2,0,0,0,0,1,0,6
47,3,0,43,1.4,93.91799999999999,-42.7,4.962,5228.1,9,0,3,2,0,0,1,2,3
37,1,0,212,1.4,94.465,-41.8,4.947,5228.1,0,1,3,0,0,1,1,0,4
59,1,1,85,-2.9,92.20100000000001,-31.4,0.883,5076.2,5,1,3,2,0,0,0,3,1
34,2,0,248,1.1,93.994,-36.4,4.857,5191.0,4,2,6,0,0,1,1,1,6
50,6,0,178,1.4,94.465,-41.8,4.864,5228.1,0,2,6,0,0,1,1,4,4
35,10,0,35,1.4,93.444,-36.1,4.962,5228.1,9,1,6,2,0,0,1,2,1
53,10,0,80,-0.1,93.2,-42.0,4.021,5195.8,10,1,0,2,0,0,1,0,7
49,1,0,70,1.4,94.465,-41.8,4.961,5228.1,1,1,2,0,0,1,1,2,4
43,13,0,260,1.4,93.91799999999999,-42.7,4.96,5228.1,1,1,0,2,0,1,1,1,3
50,3,0,244,1.4,93.91799999999999,-42.7,4.962,5228.1,2,1,7,2,0,0,1,3,3
45,1,0,542,1.4,93.91799999999999,-42.7,4.963,5228.1,4,1,6,0,2,0,1,2,3
33,3,0,87,-1.7,94.027,-38.3,0.898,4991.6,0,2,6,0,2,0,1,1,1
43,1,0,150,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,0,2,0,1,0,0
44,4,0,190,1.4,93.91799999999999,-42.7,4.96,5228.1,7,1,3,0,0,0,1,1,3
50,1,0,106,1.4,93.91799999999999,-42.7,4.961,5228.1,9,1,5,0,2,0,1,3,3
50,2,2,151,-3.4,92.431,-26.9,0.731,5017.5,4,1,2,0,0,0,0,1,8
43,2,0,139,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2,6,0,0,0,1,3,6
34,6,0,206,1.4,93.91799999999999,-42.7,4.96,5228.1,7,1,3,2,0,0,1,1,3
39,17,0,23,1.4,93.444,-36.1,4.962,5228.1,9,0,5,2,0,0,1,2,1
42,2,0,99,1.1,93.994,-36.4,4.857,5191.0,9,2,2,2,0,1,1,4,6
52,1,0,43,1.4,94.465,-41.8,4.962,5228.1,7,2,3,2,0,1,1,4,4
30,2,1,89,-0.1,93.2,-42.0,4.1530000000000005,5195.8,4,1,6,0,2,0,0,3,7
41,1,0,471,1.1,93.994,-36.4,4.86,5191.0,0,1,3,2,0,1,1,2,6
24,4,0,517,1.4,93.91799999999999,-42.7,4.963,5228.1,9,1,3,0,0,0,1,4,3
38,2,1,78,-1.8,92.89299999999999,-46.2,1.244,5099.1,9,1,6,2,0,0,0,1,6
36,1,0,1064,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,1,6,2,0,0,1,1,6
50,1,0,249,-0.1,93.2,-42.0,4.191,5195.8,1,1,2,2,0,0,1,1,7
32,2,0,193,1.4,93.91799999999999,-42.7,4.963,5228.1,9,1,7,2,0,0,1,0,3
41,1,0,440,1.4,94.465,-41.8,4.961,5228.1,4,1,3,2,0,1,1,1,4
44,1,0,123,1.4,94.465,-41.8,4.865,5228.1,6,0,3,2,0,1,1,1,4
34,2,1,115,-2.9,92.20100000000001,-31.4,0.879,5076.2,1,1,3,2,0,0,0,4,1
26,4,0,60,1.4,94.465,-41.8,4.961,5228.1,1,2,2,0,0,1,1,2,4
38,12,0,71,1.4,94.465,-41.8,4.958,5228.1,1,1,1,0,0,1,1,2,4
29,1,0,808,1.4,93.91799999999999,-42.7,4.96,5228.1,1,1,2,2,0,0,1,1,3
42,3,0,266,1.1,93.994,-36.4,4.857,5191.0,1,1,1,0,0,1,1,1,6
36,1,0,268,-1.8,92.89299999999999,-46.2,1.25,5099.1,4,1,6,0,0,0,1,0,6
47,2,1,253,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,2,2,0,0,0,0,2,6
36,3,1,211,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,0,2,0,0,0,0,4,6
32,2,1,313,-2.9,92.20100000000001,-31.4,0.879,5076.2,9,2,5,0,0,0,0,4,1
45,2,2,316,-1.1,94.601,-49.5,1.016,4963.6,8,2,7,2,0,0,0,4,8
51,1,0,511,1.4,93.91799999999999,-42.7,4.962,5228.1,9,0,7,0,0,1,1,0,3
36,2,0,1516,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,2,2,0,2,0,1,2,6
31,1,1,451,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,2,3,0,0,0,0,2,6
30,18,0,16,1.1,93.994,-36.4,4.864,5191.0,1,2,2,0,0,1,1,0,6
31,2,0,134,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1,2,0,0,0,1,2,6
28,2,1,135,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,0,0,2,0,0,4,6
39,12,0,125,1.1,93.994,-36.4,4.857,5191.0,3,1,0,0,0,1,1,4,6
46,2,0,488,1.4,93.444,-36.1,4.97,5228.1,1,1,2,0,0,0,1,1,1
42,2,0,217,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,6,2,0,1,1,3,7
26,1,0,182,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,6,2,0,0,1,4,3
45,2,0,127,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,7,2,3,2,0,0,1,0,6
44,2,0,141,1.1,93.994,-36.4,4.859,5191.0,0,2,6,2,0,1,1,0,6
25,2,0,93,-2.9,92.963,-40.8,1.262,5076.2,0,2,6,2,0,0,1,3,4
44,1,0,154,-1.8,93.075,-47.1,1.415,5099.1,4,1,1,2,2,0,1,4,0
33,4,0,316,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2,6,0,0,0,1,4,1
28,1,0,461,1.1,93.994,-36.4,4.857,5191.0,0,1,1,0,0,1,1,4,6
41,4,0,54,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,2,3,2,0,1,1,1,6
38,2,0,479,1.1,93.994,-36.4,4.856,5191.0,9,1,5,0,0,1,1,4,6
36,6,0,540,1.4,93.91799999999999,-42.7,4.963,5228.1,6,2,6,0,0,0,1,4,3
39,1,1,95,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,0,2,0,0,0,0,4,6
46,5,0,98,-0.1,93.2,-42.0,4.021,5195.8,9,1,5,0,2,0,1,0,7
53,2,0,62,1.4,93.444,-36.1,4.963,5228.1,7,1,3,0,0,0,1,2,1
43,2,1,87,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,2,0,0,0,1,0
28,1,0,265,1.1,93.994,-36.4,4.859,5191.0,0,2,3,2,0,1,1,0,6
72,1,0,257,-3.4,92.649,-30.1,0.7140000000000001,5017.5,5,1,3,0,0,0,1,1,7
27,2,0,246,-1.8,93.075,-47.1,1.365,5099.1,1,2,6,2,0,0,1,2,0
32,6,0,212,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2,3,2,0,0,1,2,6
52,2,0,218,1.1,93.994,-36.4,4.86,5191.0,10,1,3,0,0,1,1,2,6
27,2,0,231,1.1,93.994,-36.4,4.864,5191.0,0,1,2,2,0,1,1,0,6
28,1,0,295,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2,3,2,0,0,1,1,3
43,1,0,456,1.1,93.994,-36.4,4.86,5191.0,10,1,6,0,0,1,1,2,6
32,1,0,114,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,1,2,2,2,0,1,1,6
54,1,0,121,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,6,0,2,0,1,4,1
56,1,0,42,-1.8,93.075,-47.1,1.405,5099.1,6,0,6,0,0,1,1,0,0
48,1,0,116,1.4,94.465,-41.8,4.959,5228.1,1,1,2,0,2,1,1,4,4
33,4,0,91,1.4,93.91799999999999,-42.7,4.96,5228.1,1,1,7,0,0,0,1,1,3
42,1,0,360,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,2,0,0,1,1,0
32,1,0,46,1.4,93.91799999999999,-42.7,4.957,5228.1,1,2,1,2,0,0,1,4,3
58,2,0,233,-0.1,93.2,-42.0,4.1530000000000005,5195.8,4,1,6,2,0,0,1,3,7
46,3,0,110,1.4,94.465,-41.8,4.955,5228.1,11,1,0,2,0,1,1,2,4
47,1,0,162,1.1,93.994,-36.4,4.856,5191.0,1,2,0,2,0,1,1,4,6
56,3,0,112,1.4,93.91799999999999,-42.7,4.961,5228.1,5,1,0,0,0,0,1,3,3
43,3,0,252,-0.1,93.2,-42.0,4.191,5195.8,10,1,2,2,2,0,1,1,7
35,1,0,787,1.4,93.444,-36.1,4.962,5228.1,9,1,3,0,0,0,1,2,1
45,1,0,328,1.4,93.91799999999999,-42.7,4.957,5228.1,1,0,0,2,0,0,1,0,3
85,3,0,165,-1.8,93.075,-47.1,1.3840000000000001,5099.1,5,1,0,0,0,0,1,3,0
37,4,1,73,-0.1,93.2,-42.0,4.021,5195.8,0,1,5,0,0,0,0,0,7
42,1,0,198,1.1,93.994,-36.4,4.857,5191.0,3,2,0,2,0,1,1,3,6
41,12,0,185,1.1,93.994,-36.4,4.856,5191.0,0,1,7,0,0,1,1,3,6
45,1,0,58,-1.8,92.89299999999999,-46.2,1.291,5099.1,7,1,1,0,0,0,1,3,6
57,2,0,1056,1.4,93.91799999999999,-42.7,4.961,5228.1,6,1,5,2,0,0,1,3,3
31,2,0,582,1.1,93.994,-36.4,4.859,5191.0,1,1,2,0,2,1,1,4,6
41,1,1,64,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,3,0,0,0,0,4,6
35,1,1,381,-1.8,93.075,-47.1,1.453,5099.1,1,1,2,0,0,0,0,3,0
27,2,0,162,1.1,93.994,-36.4,4.855,5191.0,7,1,2,2,0,1,1,0,6
49,13,0,15,1.4,93.444,-36.1,4.963,5228.1,0,1,3,0,0,0,1,3,1
43,1,0,420,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,6,0,0,0,1,4,1
54,2,0,109,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,7,0,0,0,1,3,3
53,2,0,205,-0.1,93.2,-42.0,4.021,5195.8,1,1,0,0,0,0,1,0,7
47,1,1,222,-1.8,93.075,-47.1,1.405,5099.1,9,1,3,0,0,0,0,1,0
55,4,0,137,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,1,0,0,0,1,1,2,4
33,2,0,99,1.4,93.91799999999999,-42.7,4.962,5228.1,6,1,6,2,0,0,1,4,3
26,1,1,191,-1.8,92.89299999999999,-46.2,1.291,5099.1,7,2,2,2,0,0,0,3,6
36,2,0,825,1.4,94.465,-41.8,4.959,5228.1,6,0,0,0,0,1,1,0,4
33,4,0,150,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,1,0,0,0,0,1,3,6
36,3,0,189,1.4,93.91799999999999,-42.7,4.968,5228.1,10,2,7,0,0,0,1,2,3
42,2,0,313,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,6,2,2,0,1,1,3
33,2,0,75,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,6,0,0,0,1,2,1
36,4,0,90,1.4,94.465,-41.8,4.865,5228.1,9,0,5,0,0,1,1,1,4
32,1,0,230,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,1,1,2,2,2,0,1,0,1
44,1,0,609,-1.8,93.075,-47.1,1.415,5099.1,9,2,5,0,0,0,1,4,0
36,1,0,61,1.4,93.444,-36.1,4.965,5228.1,9,1,3,2,0,0,1,1,1
42,3,0,75,1.4,93.91799999999999,-42.7,4.96,5228.1,9,1,5,0,0,0,1,1,3
22,1,0,780,-1.8,93.075,-47.1,1.365,5099.1,8,2,3,0,0,0,1,2,0
48,4,0,984,1.4,94.465,-41.8,4.865,5228.1,1,1,0,0,0,1,1,1,4
39,1,0,525,-1.8,92.89299999999999,-46.2,1.244,5099.1,9,1,5,2,2,0,1,1,6
36,3,0,79,1.4,93.91799999999999,-42.7,4.963,5228.1,7,1,3,0,0,0,1,4,3
32,2,0,125,-1.8,93.075,-47.1,1.415,5099.1,10,2,6,2,0,0,1,4,0
30,2,0,173,1.4,93.91799999999999,-42.7,4.96,5228.1,1,1,1,0,0,0,1,1,3
25,3,0,136,1.4,94.465,-41.8,4.959,5228.1,1,2,3,0,0,1,1,0,4
18,1,0,154,-1.7,94.055,-39.8,0.737,4991.6,8,2,0,2,0,0,1,3,4
31,1,0,210,-2.9,92.963,-40.8,1.262,5076.2,0,2,6,0,2,0,1,3,4
27,3,0,182,1.4,93.91799999999999,-42.7,4.962,5228.1,1,2,2,1,1,0,1,1,3
37,2,0,128,1.1,93.994,-36.4,4.856,5191.0,1,1,5,0,0,1,1,3,6
39,1,0,212,1.4,94.465,-41.8,4.967,5228.1,10,1,6,0,0,1,1,0,4
49,2,0,553,1.4,94.465,-41.8,4.959,5228.1,1,1,0,2,0,1,1,0,4
33,3,0,103,1.4,93.91799999999999,-42.7,4.962,5228.1,2,1,6,2,2,0,1,1,3
41,1,0,95,-1.8,93.075,-47.1,1.445,5099.1,1,1,0,2,0,0,1,4,0
33,1,3,414,-1.1,94.199,-37.5,0.879,4963.6,9,1,7,2,2,0,0,2,9
38,1,0,80,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,2,0,0,1,1,7
33,5,0,100,1.4,93.444,-36.1,4.966,5228.1,9,2,5,0,2,0,1,0,1
