age,default,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code,subscribed
27,no,119,1,0,1.1,93.994,-36.4,4.857,5191.0,1,2,1,1,1,1,1,1,6,0
42,no,361,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,3,0,0,1,1,1,6,0
43,no,73,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,1,1,1,6,0
42,no,67,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,0,0,1,1,1,6,0
27,no,350,1,0,1.1,93.994,-36.4,4.857,5191.0,1,2,1,0,0,1,1,1,6,0
34,no,150,2,0,1.1,93.994,-36.4,4.857,5191.0,6,2,6,2,0,1,1,1,6,0
31,unknown,332,2,0,1.1,93.994,-36.4,4.857,5191.0,8,2,6,0,0,1,1,1,6,0
54,no,611,2,0,1.1,93.994,-36.4,4.857,5191.0,4,0,6,0,0,1,1,1,6,0
40,unknown,58,3,0,1.1,93.994,-36.4,4.857,5191.0,6,1,0,0,0,1,1,1,6,0
52,unknown,151,1,0,1.1,93.994,-36.4,4.857,5191.0,10,1,3,2,0,1,1,1,6,0
47,no,89,2,0,1.1,93.994,-36.4,4.857,5191.0,4,0,6,0,0,1,1,1,6,0
49,unknown,152,1,0,1.1,93.994,-36.4,4.857,5191.0,3,1,2,0,0,1,1,1,6,0
32,no,611,2,0,1.1,93.994,-36.4,4.857,5191.0,0,2,3,0,0,1,1,1,6,0
49,unknown,110,2,0,1.1,93.994,-36.4,4.857,5191.0,3,2,3,2,2,1,1,1,6,0
50,unknown,463,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,1,6,0
34,no,962,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,1,6,0
55,unknown,102,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,1,6,0
47,no,10,4,0,1.1,93.994,-36.4,4.857,5191.0,9,2,2,0,0,1,1,1,6,0
51,no,118,3,0,1.1,93.994,-36.4,4.857,5191.0,5,1,5,0,0,1,1,1,6,0
47,no,92,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,1,0,0,1,1,1,6,0
56,no,143,3,0,1.1,93.994,-36.4,4.857,5191.0,9,1,0,2,0,1,1,1,6,0
53,no,189,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,2,0,0,1,1,1,6,0
36,no,75,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,2,0,1,1,1,6,0
42,no,189,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,2,2,0,1,1,1,6,0
44,no,55,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0,0,1,1,1,6,0
39,no,935,3,0,1.1,93.994,-36.4,4.857,5191.0,3,1,2,2,0,1,1,1,6,1
37,no,56,2,0,1.1,93.994,-36.4,4.857,5191.0,0,2,3,2,2,1,1,1,6,0
60,unknown,5,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,7,2,0,1,1,1,6,0
36,no,225,2,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,1,6,0
42,no,125,2,0,1.1,93.994,-36.4,4.857,5191.0,4,0,6,2,0,1,1,1,6,0
31,no,286,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,2,2,1,1,1,6,0
53,unknown,206,2,0,1.1,93.994,-36.4,4.857,5191.0,9,0,5,0,2,1,1,1,6,0
45,no,164,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,2,0,1,1,1,6,0
37,no,98,2,0,1.1,93.994,-36.4,4.857,5191.0,9,2,5,2,0,1,1,1,6,0
47,no,446,2,0,1.1,93.994,-36.4,4.857,5191.0,6,1,5,0,0,1,1,1,6,0
49,no,742,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,3,0,2,1,1,1,6,0
36,no,120,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,2,0,1,1,1,6,0
35,no,122,3,0,1.1,93.994,-36.4,4.857,5191.0,7,0,3,0,0,1,1,1,6,0
38,unknown,362,4,0,1.1,93.994,-36.4,4.857,5191.0,11,1,7,0,0,1,1,1,6,0
38,unknown,357,2,0,1.1,93.994,-36.4,4.857,5191.0,7,2,3,0,0,1,1,1,6,0
50,unknown,200,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,3,0,2,1,1,1,6,0
59,unknown,107,2,0,1.1,93.994,-36.4,4.857,5191.0,5,1,5,0,0,1,1,1,6,0
43,no,267,2,0,1.1,93.994,-36.4,4.857,5191.0,11,1,7,2,0,1,1,1,6,0
42,no,248,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,2,0,1,1,1,6,0
40,unknown,215,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1,2,0,1,1,1,6,0
46,unknown,209,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,7,0,0,1,1,1,6,0
57,no,205,2,0,1.1,93.994,-36.4,4.857,5191.0,3,0,0,2,2,1,1,1,6,0
42,no,261,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,2,0,1,1,1,6,0
41,no,83,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,2,0,1,1,1,6,0
54,no,106,3,0,1.1,93.994,-36.4,4.857,5191.0,4,0,6,2,0,1,1,1,6,0
27,no,106,2,0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,0,0,1,1,1,6,0
36,no,108,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,1,6,0
58,unknown,214,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,5,2,0,1,1,1,6,0
40,unknown,358,2,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,2,0,1,1,1,6,0
34,unknown,453,2,0,1.1,93.994,-36.4,4.857,5191.0,0,2,2,0,0,1,1,1,6,0
33,no,364,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,1,1,1,6,0
56,no,136,2,0,1.1,93.994,-36.4,4.857,5191.0,5,1,1,0,0,1,1,1,6,0
42,no,173,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,1,6,0
43,no,241,2,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,1,6,0
54,no,224,3,0,1.1,93.994,-36.4,4.857,5191.0,4,2,2,2,0,1,1,1,6,0
53,no,148,2,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1,2,2,1,1,1,6,0
42,no,230,2,0,1.1,93.994,-36.4,4.857,5191.0,9,2,7,0,0,1,1,1,6,0
40,unknown,199,3,0,1.1,93.994,-36.4,4.857,5191.0,7,1,1,0,0,1,1,1,6,0
54,no,196,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,2,1,1,1,6,0
40,no,111,4,0,1.1,93.994,-36.4,4.857,5191.0,3,2,5,0,0,1,1,1,6,0
26,no,231,3,0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,2,0,1,1,1,6,0
33,no,316,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,1,6,0
35,unknown,240,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,1,6,0
36,no,669,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,1,6,0
29,no,425,2,0,1.1,93.994,-36.4,4.857,5191.0,7,2,3,2,0,1,1,1,6,0
36,no,121,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,2,0,1,1,1,6,0
35,no,174,5,0,1.1,93.994,-36.4,4.857,5191.0,4,1,3,2,0,1,1,1,6,0
50,no,88,5,0,1.1,93.994,-36.4,4.857,5191.0,6,2,6,0,2,1,1,1,6,0
46,unknown,313,3,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,1,6,0
49,no,135,4,0,1.1,93.994,-36.4,4.857,5191.0,2,1,3,2,0,1,1,1,6,0
42,unknown,152,2,0,1.1,93.994,-36.4,4.857,5191.0,9,2,5,2,0,1,1,1,6,0
36,no,402,3,0,1.1,93.994,-36.4,4.857,5191.0,1,2,3,2,2,1,1,1,6,0
55,unknown,221,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,2,0,1,1,1,6,0
41,unknown,213,2,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,0,0,1,1,1,6,0
57,unknown,144,3,0,1.1,93.994,-36.4,4.857,5191.0,4,1,5,2,0,1,1,1,6,0
32,no,158,3,0,1.1,93.994,-36.4,4.857,5191.0,7,2,3,2,0,1,1,1,6,0
49,no,220,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,2,0,0,1,1,1,6,0
57,unknown,325,2,0,1.1,93.994,-36.4,4.857,5191.0,11,1,7,2,0,1,1,1,6,0
58,no,254,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,2,0,1,1,1,6,0
52,no,503,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,3,2,0,1,1,1,6,0
50,no,680,2,0,1.1,93.994,-36.4,4.857,5191.0,7,0,5,0,0,1,1,1,6,0
41,unknown,421,4,0,1.1,93.994,-36.4,4.857,5191.0,1,2,2,2,0,1,1,1,6,0
33,no,130,3,0,1.1,93.994,-36.4,4.857,5191.0,2,1,6,2,0,1,1,1,6,0
57,no,164,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,1,6,0
48,unknown,174,3,0,1.1,93.994,-36.4,4.857,5191.0,1,1,1,0,0,1,1,1,6,0
55,no,113,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,0,1,1,1,6,0
38,no,195,2,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,0,0,1,1,1,6,0
38,no,347,3,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,1,6,0
53,no,208,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,2,0,1,1,1,6,0
43,no,404,4,0,1.1,93.994,-36.4,4.857,5191.0,10,2,6,0,0,1,1,1,6,0
36,no,396,2,0,1.1,93.994,-36.4,4.857,5191.0,1,2,3,0,0,1,1,1,6,0
32,no,98,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,1,6,0
33,no,229,3,0,1.1,93.994,-36.4,4.857,5191.0,7,1,0,0,0,1,1,1,6,0
58,no,350,2,0,1.1,93.994,-36.4,4.857,5191.0,2,1,0,2,0,1,1,1,6,0
40,unknown,88,3,0,1.1,93.994,-36.4,4.857,5191.0,10,0,3,0,0,1,1,3,6,0
57,no,379,2,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,2,0,1,1,3,6,0
45,no,168,3,0,1.1,93.994,-36.4,4.857,5191.0,9,1,3,2,0,1,1,3,6,0
42,unknown,190,3,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,2,0,1,1,3,6,0
46,no,158,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,2,0,1,1,3,6,0
36,no,210,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,6,0,0,1,1,3,6,0
41,no,102,1,0,1.1,93.994,-36.4,4.857,5191.0,6,1,3,2,0,1,1,3,6,0
57,no,306,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,1,1,3,6,0
49,unknown,64,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,2,0,1,1,3,6,0
56,no,218,1,0,1.1,93.994,-36.4,4.857,5191.0,4,0,3,0,0,1,1,3,6,0
37,no,77,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,3,6,0
37,no,54,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,2,1,1,3,6,0
46,no,344,1,0,1.1,93.994,-36.4,4.857,5191.0,0,2,3,2,0,1,1,3,6,0
22,no,195,1,0,1.1,93.994,-36.4,4.857,5191.0,1,2,2,2,0,1,1,3,6,0
43,no,202,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,3,6,0
49,no,286,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,7,0,0,1,1,3,6,0
41,no,278,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,1,2,0,1,1,3,6,0
38,no,189,1,0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,0,0,1,1,3,6,0
33,no,83,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,2,0,0,1,1,3,6,0
49,no,18,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,2,2,1,1,3,6,0
30,no,184,2,0,1.1,93.994,-36.4,4.857,5191.0,1,2,7,0,0,1,1,3,6,0
33,no,235,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,2,2,0,1,1,3,6,0
34,no,290,1,0,1.1,93.994,-36.4,4.857,5191.0,4,2,6,0,0,1,1,3,6,0
30,unknown,133,1,0,1.1,93.994,-36.4,4.857,5191.0,8,2,7,0,0,1,1,3,6,0
59,unknown,318,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,0,2,2,1,1,3,6,0
59,unknown,437,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,0,1,1,1,1,3,6,0
41,no,402,1,0,1.1,93.994,-36.4,4.857,5191.0,6,1,6,0,0,1,1,3,6,0
48,unknown,501,4,0,1.1,93.994,-36.4,4.857,5191.0,3,1,1,2,2,1,1,3,6,0
28,unknown,1201,1,0,1.1,93.994,-36.4,4.857,5191.0,11,2,7,2,2,1,1,3,6,1
44,no,1030,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,3,6,1
59,unknown,253,1,0,1.1,93.994,-36.4,4.857,5191.0,5,3,6,0,0,1,1,3,6,0
50,unknown,149,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,3,0,0,1,1,3,6,0
35,no,144,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,0,0,1,1,3,6,0
42,no,69,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,3,6,0
45,no,243,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,2,0,0,1,1,3,6,0
36,no,769,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,0,1,1,3,6,0
56,unknown,135,3,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,3,6,0
29,no,231,1,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,0,0,1,1,3,6,0
41,no,442,2,0,1.1,93.994,-36.4,4.857,5191.0,6,1,6,2,2,1,1,3,6,0
42,unknown,199,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,3,6,0
52,no,455,1,0,1.1,93.994,-36.4,4.857,5191.0,7,2,3,0,0,1,1,3,6,0
48,unknown,152,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,1,1,1,1,3,6,0
31,unknown,124,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,3,2,0,1,1,3,6,0
43,unknown,424,1,0,1.1,93.994,-36.4,4.857,5191.0,10,1,6,2,0,1,1,3,6,0
36,unknown,43,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,3,6,0
42,no,154,1,0,1.1,93.994,-36.4,4.857,5191.0,2,1,6,2,0,1,1,3,6,0
52,no,393,1,0,1.1,93.994,-36.4,4.857,5191.0,7,0,1,0,0,1,1,3,6,0
39,no,203,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,2,0,1,1,3,6,0
36,no,140,2,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,2,1,1,3,6,0
42,unknown,326,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,2,0,1,1,3,6,0
41,no,483,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,3,6,0
55,no,259,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,0,0,2,1,1,3,6,0
30,no,227,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,3,6,0
57,no,673,1,0,1.1,93.994,-36.4,4.857,5191.0,5,3,0,0,0,1,1,3,6,0
45,unknown,576,1,0,1.1,93.994,-36.4,4.857,5191.0,2,1,0,2,0,1,1,3,6,0
51,unknown,180,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,2,2,1,1,3,6,0
39,unknown,90,1,0,1.1,93.994,-36.4,4.857,5191.0,6,2,2,2,2,1,1,3,6,0
47,unknown,505,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,3,6,0
27,no,245,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,3,6,0
34,no,186,1,0,1.1,93.994,-36.4,4.857,5191.0,9,2,6,2,0,1,1,3,6,0
57,unknown,208,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,2,0,1,1,3,6,0
43,no,623,1,0,1.1,93.994,-36.4,4.857,5191.0,2,1,0,0,0,1,1,3,6,0
49,unknown,180,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,3,6,0
39,unknown,496,3,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,0,0,1,1,3,6,0
38,unknown,118,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,2,0,1,1,3,6,0
49,no,102,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,3,6,0
58,no,342,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,1,0,0,1,1,3,6,0
43,no,225,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,3,6,0
50,unknown,185,3,0,1.1,93.994,-36.4,4.857,5191.0,11,1,7,2,0,1,1,3,6,0
31,unknown,276,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,3,6,0
43,no,87,1,0,1.1,93.994,-36.4,4.857,5191.0,6,0,6,0,0,1,1,3,6,0
43,unknown,744,1,0,1.1,93.994,-36.4,4.857,5191.0,6,1,2,0,0,1,1,3,6,0
30,no,262,1,0,1.1,93.994,-36.4,4.857,5191.0,6,2,6,2,0,1,1,3,6,0
27,no,271,1,0,1.1,93.994,-36.4,4.857,5191.0,7,2,5,2,2,1,1,3,6,0
51,unknown,141,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,7,0,0,1,1,3,6,0
37,no,198,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,3,6,0
46,no,150,1,0,1.1,93.994,-36.4,4.857,5191.0,3,1,2,2,0,1,1,3,6,0
35,no,241,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,5,0,0,1,1,3,6,0
47,no,196,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,6,0,0,1,1,3,6,0
46,no,149,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,7,2,0,1,1,3,6,0
40,unknown,264,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,2,1,1,3,6,0
26,no,246,1,0,1.1,93.994,-36.4,4.857,5191.0,3,1,6,0,0,1,1,3,6,0
32,unknown,309,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,2,0,0,1,1,3,6,0
45,no,140,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,2,0,1,1,3,6,0
34,no,175,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,2,0,0,1,1,3,6,0
47,unknown,136,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,7,0,0,1,1,3,6,0
42,no,1623,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,0,1,1,3,6,1
57,unknown,50,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,0,0,2,1,1,3,6,0
57,unknown,101,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,0,0,0,1,1,3,6,0
38,no,144,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,2,1,1,3,6,0
57,unknown,238,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,0,0,0,1,1,3,6,0
28,unknown,354,1,0,1.1,93.994,-36.4,4.857,5191.0,8,2,2,2,0,1,1,3,6,0
60,no,451,2,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,0,0,1,1,3,6,0
48,no,159,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,2,0,1,1,3,6,0
47,no,170,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,3,6,0
40,no,243,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,3,6,0
51,unknown,141,2,0,1.1,93.994,-36.4,4.857,5191.0,4,1,5,2,0,1,1,3,6,0
48,no,112,1,0,1.1,93.994,-36.4,4.857,5191.0,10,2,0,2,0,1,1,3,6,0
54,no,262,2,0,1.1,93.994,-36.4,4.857,5191.0,3,1,0,0,0,1,1,3,6,0
40,no,53,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,1,0,2,1,1,3,6,0
44,unknown,134,1,0,1.1,93.994,-36.4,4.857,5191.0,0,2,2,0,0,1,1,3,6,0
42,no,204,4,0,1.1,93.994,-36.4,4.857,5191.0,9,0,3,0,0,1,1,3,6,0
52,no,678,1,0,1.1,93.994,-36.4,4.857,5191.0,6,1,6,2,0,1,1,3,6,0
31,no,182,1,0,1.1,93.994,-36.4,4.857,5191.0,1,2,2,2,0,1,1,3,6,0
32,no,162,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,3,6,0
44,no,177,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,2,2,1,1,3,6,0
39,unknown,27,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,1,0,0,1,1,3,6,0
57,unknown,699,3,0,1.1,93.994,-36.4,4.857,5191.0,4,1,5,2,0,1,1,3,6,0
52,no,358,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,2,0,1,1,3,6,0
42,no,1677,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,0,0,1,1,3,6,1
42,unknown,529,1,0,1.1,93.994,-36.4,4.857,5191.0,9,2,5,1,1,1,1,3,6,0
43,no,310,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,5,2,0,1,1,3,6,0
31,no,47,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,1,1,3,6,0
29,unknown,379,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,2,0,1,1,3,6,0
57,no,30,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,0,0,1,1,3,6,0
44,unknown,472,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,3,6,0
59,unknown,113,1,0,1.1,93.994,-36.4,4.857,5191.0,11,1,7,0,0,1,1,3,6,0
39,unknown,114,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,3,6,0
57,no,116,1,0,1.1,93.994,-36.4,4.857,5191.0,5,1,6,0,0,1,1,3,6,0
41,unknown,448,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,7,0,0,1,1,3,6,0
37,unknown,264,1,0,1.1,93.994,-36.4,4.857,5191.0,9,2,3,0,2,1,1,3,6,0
38,no,169,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,3,6,0
42,no,145,1,0,1.1,93.994,-36.4,4.857,5191.0,5,1,0,0,0,1,1,3,6,0
49,unknown,288,1,0,1.1,93.994,-36.4,4.857,5191.0,11,1,7,2,0,1,1,3,6,0
54,unknown,381,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,1,2,2,1,1,3,6,0
36,no,176,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,1,1,1,1,3,6,0
32,unknown,215,1,0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,0,0,1,1,3,6,0
35,no,278,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,3,6,0
45,unknown,188,2,0,1.1,93.994,-36.4,4.857,5191.0,3,1,5,0,0,1,1,3,6,0
56,no,174,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,7,2,0,1,1,3,6,0
34,no,226,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,6,2,0,1,1,3,6,0
41,unknown,111,2,0,1.1,93.994,-36.4,4.857,5191.0,10,1,2,0,0,1,1,3,6,0
41,no,157,2,0,1.1,93.994,-36.4,4.857,5191.0,7,1,2,0,0,1,1,3,6,0
36,unknown,46,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,3,6,0
32,unknown,49,1,0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,1,1,1,1,3,6,0
31,unknown,374,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,1,1,1,1,3,6,0
38,no,349,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,3,6,0
35,unknown,325,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,6,2,0,1,1,3,6,0
53,no,233,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,5,2,0,1,1,3,6,0
51,unknown,531,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1,2,0,1,1,3,6,0
56,unknown,153,1,0,1.1,93.994,-36.4,4.857,5191.0,2,1,6,0,0,1,1,3,6,0
33,no,80,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,2,1,1,1,1,3,6,0
33,no,198,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,2,0,0,1,1,3,6,0
51,unknown,568,1,0,1.1,93.994,-36.4,4.857,5191.0,7,0,3,2,0,1,1,3,6,0
39,unknown,918,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,3,6,1
45,no,82,1,0,1.1,93.994,-36.4,4.857,5191.0,2,1,6,0,0,1,1,3,6,0
40,no,198,3,0,1.1,93.994,-36.4,4.857,5191.0,9,2,6,0,0,1,1,3,6,0
60,unknown,211,1,0,1.1,93.994,-36.4,4.857,5191.0,11,2,7,2,0,1,1,3,6,0
33,no,120,1,0,1.1,93.994,-36.4,4.857,5191.0,9,1,6,2,0,1,1,3,6,0
47,unknown,269,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,3,2,0,1,1,3,6,0
48,no,128,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,3,6,0
43,no,166,2,0,1.1,93.994,-36.4,4.857,5191.0,2,1,3,0,0,1,1,3,6,0
37,no,211,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,2,0,1,1,3,6,0
50,no,369,1,0,1.1,93.994,-36.4,4.857,5191.0,7,1,2,2,2,1,1,3,6,0
59,no,91,1,0,1.1,93.994,-36.4,4.857,5191.0,2,1,3,2,0,1,1,3,6,0
32,unknown,267,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,7,2,0,1,1,3,6,0
42,unknown,198,1,0,1.1,93.994,-36.4,4.857,5191.0,3,2,0,2,0,1,1,3,6,0
52,no,371,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,3,6,0
42,unknown,288,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,7,0,0,1,1,3,6,0
42,no,221,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,7,0,0,1,1,3,6,0
40,unknown,427,1,0,1.1,93.994,-36.4,4.857,5191.0,4,1,2,1,1,1,1,3,6,0
38,no,310,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,3,6,0
39,no,158,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,1,2,0,1,1,3,6,0
39,no,198,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,1,0,0,1,1,3,6,0
